source,target,label,newClusterPredictedLabel,newClusterConfidence,newClusterIsCorrect
play,others,,True,0.8333333333333334,0
obstacle,others,,False,0.0,0
play,computer,,False,0.0,0
use,lot,,False,0.0,0
play,lot,,False,1.0,0
stay,house,,False,0.0,0
friend,s,,False,0.0,0
be,room,,False,0.0,0
say,room,,False,0.0,0
get,room,,False,0.0,0
start,job,,False,0.0,0
search,job,,False,0.0,0
run,neighborhood,,False,0.0,0
cause,lot,,False,0.0,0
destroy,people,,False,0.6,0
injure,people,,False,0.9,0
be,park,,False,0.0,0
stand,park,,False,0.0,0
wait,friend,,False,0.0,0
come,park,,False,0.0,0
say,park,,False,0.0,0
punced,face,,False,0.0,0
achieve,country,,False,0.0,0
stop,people,,False,0.0,0
harm,people,,False,0.9,0
destroy,property,,True,0.5,0
teach,sudents,,False,0.0,0
have,technieqs,,False,0.0,0
let,student,,False,0.0,0
teach,student,,False,0.0,0
deliver,information,,False,0.0,0
memorise,fact,,False,0.0,0
start,fact,,False,0.0,0
memorise,topic,,False,0.0,0
lead,topic,,False,0.0,0
miss,topic,,False,1.0,0
understand,topic,,False,0.0,0
direvered,student,,False,0.0,0
have,test,,False,0.0,0
try,term,,False,0.0,0
memorise,term,,False,0.0,0
understand,root,,False,0.0,0
be,sheet,,False,0.0,0
confuse,fact,,False,0.0,0
talk,fact,,False,0.0,0
help,fact,,False,0.0,0
learn,example,,False,0.0,0
work,method,,False,0.0,0
technieqs,student,,False,0.0,0
alows,student,,False,0.0,0
Using,methode,,False,0.0,0
produce,inventores,,False,0.0,0
conclude,student,,False,0.0,0
have,appility,,False,0.0,0
understand,memorising,,False,0.0,0
depend,idea,,False,0.0,0
see,order,,False,0.0,0
leesen,number,,False,0.0,0
come,way,,False,0.75,0
make,use,,False,0.0,0
have,trasportation,,False,0.0,0
come,trasportation,,False,0.0,0
surve,public,,False,0.0,0
make,trasportation,,False,0.0,0
introduce,people,,False,0.0,0
intoduced,lot,,False,0.0,0
be,bus,,False,0.0,0
intrested,bus,,False,0.0,0
use,bus,,False,0.0,0
do,country,,False,0.0,0
improve,trasportations,,False,0.0,0
try,one,,False,0.0,0
come,one,,False,1.0,0
beleive,car,,False,0.0,0
probaly,year,,False,0.0,0
see,END,,False,0.0,0
happen,END,,False,0.0,0
provide,traveller,,False,0.0,0
detail,information,,False,0.0,0
believe,way,,False,0.0,0
self,manage,,False,0.0,0
travel,moment,,False,1.0,0
represent,moment,,False,0.0,0
allow,mind,,False,0.0,0
free,mind,,False,0.0,0
like,journey,,False,0.0,0
organize,journey,,False,0.0,0
leave,lot,,True,0.5,0
plan,package,,False,0.0,0
ex,tour,,False,0.0,0
contain,internet,,False,0.0,0
help,gap,,False,0.0,0
hire,person,,False,0.0,0
schedule,possibility,,False,0.0,0
allow,possibility,,False,0.0,0
make,part,,False,0.0,0
feel,part,,False,0.0,0
get,touch,,False,0.0,0
be,discovery,,False,0.0,0
undermine,lot,,False,0.0,0
i,group,,False,0.0,0
believe,group,,False,0.0,0
lead,way,,False,0.0,0
enjoy,advantage,,False,0.0,0
agree,statamenet,,False,0.0,0
describe,product,,False,0.0,0
consider,margin,,False,0.0,0
affect,health,,False,0.0,0
cause,cancer,,False,0.0,0
use,RedBull,,False,0.0,0
have,RedBull,,False,0.0,0
empower,awake,,False,0.0,0
keep,awake,,False,0.0,0
read,article,,False,0.0,0
follow,internet,,False,0.0,0
show,type,,False,0.0,0
be,killer,,False,0.0,0
have,Stroptroin,,False,0.0,0
show,cup,,False,0.0,0
cause,heart,,False,0.0,0
make,Bull,,False,0.0,0
hide,side,,False,0.0,0
cause,life,,False,0.0,0
need,awareness,,False,0.0,0
need,kind,,False,0.0,0
keep,kind,,False,0.0,0
educate,kind,,False,0.0,0
try,use,,False,0.0,0
select,use,,False,0.0,0
get,knowledge,,False,0.0,0
join,depates,,False,0.0,0
open,conversation,,False,0.0,0
like,knowldge,,False,0.0,0
get,knowldge,,False,0.0,0
look,person,,False,0.0,0
educate,person,,False,0.0,0
thats,goal,,False,0.0,0
come,socity,,False,0.0,0
choose,person,,False,0.0,0
be,stituation,,False,0.0,0
talk,stituation,,False,0.0,0
understand,stituation,,False,0.0,0
whats,stituation,,False,0.0,0
whats,question,,False,0.0,0
give,chance,,False,0.0,0
specialliezed,subject,,False,0.0,0
stricted,subject,,False,0.0,0
be,intellgenet,,False,0.0,0
educate,intellgenet,,False,0.0,0
call,intellgenet,,False,0.0,0
understand,custmers,,False,0.0,0
sitiouation,detail,,False,0.0,0
go,detail,,False,0.0,0
use,phsicology,,False,0.0,0
try,person,,False,0.0,0
analyzie,person,,False,0.0,0
use,secound,,False,0.0,0
try,knowldge,,False,0.0,0
learn,knowldge,,False,0.0,0
like,person,,False,0.0,0
gain,information,,False,0.0,0
freak,person,,False,0.0,0
come,subject,,False,0.0,0
talk,subject,,False,0.0,0
ask,subject,,False,0.0,0
tell,idea,,False,0.0,0
love,question,,False,1.0,0
anser,question,,False,0.0,0
make,sence,,False,0.0,0
mention,statmenet,,False,0.0,0
make,statmenet,,False,0.0,0
belive,statmenet,,False,0.0,0
Use,time,,False,0.0,0
